evaluation_run_name,mode,run_timestamp,num_validation_questions,notes,faithfulness_mean,faithfulness_std,faithfulness_median,faithfulness_min,faithfulness_max,faithfulness_ci_lower,faithfulness_ci_upper,answer_relevancy_mean,answer_relevancy_std,answer_relevancy_median,answer_relevancy_min,answer_relevancy_max,answer_relevancy_ci_lower,answer_relevancy_ci_upper,context_precision_mean,context_precision_std,context_precision_median,context_precision_min,context_precision_max,context_precision_ci_lower,context_precision_ci_upper,context_recall_mean,context_recall_std,context_recall_median,context_recall_min,context_recall_max,context_recall_ci_lower,context_recall_ci_upper,correctness_binary_mean,correctness_binary_std,correctness_binary_median,correctness_binary_min,correctness_binary_max,correctness_binary_ci_lower,correctness_binary_ci_upper,correctness_atomic_mean,correctness_atomic_std,correctness_atomic_median,correctness_atomic_min,correctness_atomic_max,correctness_atomic_ci_lower,correctness_atomic_ci_upper
nova_micro_pr_eval,lambda,2026-01-01T15:44:57.864303,,,0.975,0.04999999999999999,1.0,0.9,1.0,0.9249999999999999,1.0,0.6531576130050543,0.45241383349413655,0.8261847063527965,0.0,0.9602610393146239,0.24006525982865598,0.9576731426821627,0.4784474206240568,0.3429281470316406,0.42361111109926386,0.17142857142,0.8951388888776995,0.198214285704375,0.7586805555437386,0.875,0.25,1.0,0.5,1.0,0.625,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
nova_micro_pr_eval,lambda,2025-12-26T15:44:48+00:00,,,0.9333333333333333,0.08164965809277258,0.95,0.8333333333333334,1.0,0.8666666666666667,1.0,0.6494095261247137,0.4491288605259135,0.8186885325921154,0.0,0.9602610393146239,0.24006525982865598,0.9501769689214815,0.4976934523707912,0.3323536464107961,0.4369708994598666,0.2216931216857319,0.8951388888776995,0.22334656083724097,0.7720403439043414,0.875,0.25,1.0,0.5,1.0,0.625,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
nova_micro_pr_eval,lambda,2025-12-29T18:30:48.976776,,,0.975,0.04999999999999999,1.0,0.9,1.0,0.9249999999999999,1.0,0.6531576130050543,0.45241383349413655,0.8261847063527965,0.0,0.9602610393146239,0.24006525982865598,0.9576731426821627,0.4784474206240568,0.3429281470316406,0.42361111109926386,0.17142857142,0.8951388888776995,0.198214285704375,0.7586805555437386,0.875,0.25,1.0,0.5,1.0,0.625,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
